INFO 2025-05-26 19:32:47,184 autoreload Watching for file changes with StatReloader
INFO 2025-05-26 20:08:09,344 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:08:11,938 basehttp "GET /admin/core/doctor/add/ HTTP/1.1" 200 27388
INFO 2025-05-26 20:08:11,957 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:08:17,456 basehttp "GET /admin/auth/user/add/?_to_field=id&_popup=1 HTTP/1.1" 200 8107
INFO 2025-05-26 20:08:17,471 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:08:25,909 basehttp "POST /admin/auth/user/add/?_to_field=id&_popup=1 HTTP/1.1" 200 325
INFO 2025-05-26 20:09:24,945 basehttp "GET /admin/core/cabinet/15/change/?_to_field=id HTTP/1.1" 200 15714
INFO 2025-05-26 20:09:24,964 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:09:30,668 basehttp "GET /admin/core/cabinet/ HTTP/1.1" 200 16849
INFO 2025-05-26 20:09:30,687 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:09:34,213 basehttp "GET /admin/core/cabinet/15/change/?_to_field=id HTTP/1.1" 200 15714
INFO 2025-05-26 20:09:34,983 basehttp "GET /admin/core/doctor/add/ HTTP/1.1" 200 27424
INFO 2025-05-26 20:09:55,153 basehttp "GET /admin/core/ HTTP/1.1" 200 13225
INFO 2025-05-26 20:09:57,914 basehttp "GET /admin/core/doctor/ HTTP/1.1" 200 15906
INFO 2025-05-26 20:09:57,932 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:09:59,467 basehttp "GET /admin/ HTTP/1.1" 200 18614
INFO 2025-05-26 20:10:02,597 basehttp "GET /admin/core/specialization/ HTTP/1.1" 200 17368
INFO 2025-05-26 20:10:02,616 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
